Scan,Time,SensorIndex,Range,Azimuth,RangeRate,ObjectID
67,6.6,1,42.5452,0.09302,-0.0050449,0
67,6.6,1,43.7167,0.09741,0.030341,0
67,6.6,2,20.0463,-0.62327,-0.0050603,0
67,6.6,2,20.1615,-0.58593,0.01937,0
67,6.6,2,21.2066,-0.62938,0.058986,0
67,6.6,2,22.911,-0.44696,-0.01312,0
67,6.6,2,23.9737,-0.32678,-0.0031749,0
67,6.6,2,24.3188,-0.63915,0.064697,0
67,6.6,2,24.5078,-0.25634,0.018461,0
67,6.6,2,25.6417,-0.20959,0.018274,0
67,6.6,2,26.3804,-0.86954,1.5308,0
67,6.6,2,26.3895,-0.88618,1.4852,0
67,6.6,2,26.3989,-0.15153,0.032697,0
67,6.6,2,26.6415,-0.72199,5.0018,0
67,6.6,2,26.6733,-0.79233,5.0208,0
67,6.6,2,27.0112,-0.65671,-0.017125,0
67,6.6,2,28.2639,-0.67025,0.021116,0
67,6.6,2,28.4549,-0.066764,-0.044867,0
67,6.6,2,29.1749,0.10367,3.9275,0
67,6.6,2,29.4008,-0.04218,-0.045911,0
67,6.6,2,29.5895,-0.66178,0.019534,0
67,6.6,2,29.7562,0.070931,3.7353,0
67,6.6,2,31.7405,0.039346,0.030373,0
67,6.6,2,32.5166,-0.69079,0.02376,0
67,6.6,2,32.5893,0.17848,4.2479,0
67,6.6,2,33.6719,-0.68381,0.0168,0
67,6.6,2,33.993,0.22249,4.4107,0
67,6.6,2,35.9201,0.25518,4.5513,0
67,6.6,2,36.4302,-0.68597,0.017009,0
67,6.6,2,39.7252,-0.69548,0.0043709,0
67,6.6,2,42.1895,-0.69968,0.00038814,0
67,6.6,2,44.5573,0.2883,-0.0048205,0
67,6.6,2,44.9095,-0.71184,0.0018164,0
67,6.6,2,47.75,0.31253,0.016445,0
67,6.6,2,48.7334,0.33342,0.040723,0
67,6.6,3,8.2436,0.66968,-4.6978,0
67,6.6,3,9.2667,0.64098,-5.0323,0
67,6.6,3,18.6259,0.91143,19.6204,0
67,6.6,3,20.4021,1.0522,-0.035907,0
67,6.6,3,21.4607,1.0463,0.035048,0
67,6.6,3,22.9036,1.0194,-0.022779,0
67,6.6,3,24.2485,1.0006,-0.037366,0
67,6.6,3,26.3546,0.75365,1.4758,0
67,6.6,3,26.462,0.84424,4.9616,0
67,6.6,3,26.7432,0.8642,4.9815,0
67,6.6,3,27.0078,0.98383,-0.010238,0
67,6.6,3,29.0444,0.84162,5.0064,0
67,6.6,3,29.9347,0.959,0.011335,0
67,6.6,3,31.3034,0.83621,5.005,0
67,6.6,3,31.4347,0.94457,0.0070157,0
67,6.6,3,34.0998,0.93898,0.023352,0
67,6.6,3,36.9037,0.92804,0.04083,0
67,6.6,3,39.5793,0.90456,-0.0021835,0
67,6.6,4,15.2432,0.033866,5.0261,0
67,6.6,4,15.5554,0.14699,4.9187,0
67,6.6,4,16.7464,0.027274,5.0161,0
67,6.6,4,19.8687,0.02817,5.0276,0
67,6.6,4,25.9395,-0.16482,-0.027899,0
67,6.6,4,26.4004,-0.16975,-0.012486,0
67,6.6,4,28.9062,-0.16821,0.07111,0
67,6.6,4,31.2763,-0.13379,0.030388,0
67,6.6,4,33.9563,-0.13806,0.012661,0
67,6.6,4,36.4216,-0.12563,0.041502,0
67,6.6,4,38.8224,-0.11736,0.0014752,0
67,6.6,4,41.4013,-0.11922,-0.0099442,0
67,6.6,4,43.2284,-0.097669,-0.0073269,0
67,6.6,4,44.0731,-0.089727,0.010252,0
67,6.6,4,46.646,-0.10212,0.017898,0
67,6.6,5,3.4835,-0.91104,0.038446,0
67,6.6,5,3.484,-0.74362,-0.011624,0
67,6.6,5,3.5798,-0.82331,-0.010209,0
67,6.6,5,3.581,-0.95987,0.0081937,0
67,6.6,5,3.6257,-0.68888,0.055233,0
67,6.6,5,3.6888,-0.62563,-0.0117,0
67,6.6,5,3.773,-0.5458,0.051307,0
67,6.6,5,3.8009,-0.41833,0.013802,0
67,6.6,5,3.8499,-0.37257,-0.025582,0
67,6.6,5,3.8983,-0.49118,0.02641,0
67,6.6,5,3.9194,-1.0271,0.012103,0
67,6.6,5,4.1127,-0.3084,0.022927,0
67,6.6,5,4.4119,-0.16382,-0.0024177,0
67,6.6,5,4.4445,-0.20346,0.035744,0
67,6.6,5,4.7611,-0.0677,-0.02091,0
67,6.6,5,5.1498,0.049104,0.0072779,0
67,6.6,5,5.2021,-0.030783,0.0069982,0
67,6.6,5,5.9616,0.11965,0.053179,0
67,6.6,5,6.218,0.16112,-0.039899,0
67,6.6,5,6.4432,0.19734,-0.010291,0
67,6.6,5,7.2263,0.25629,0.024082,0
67,6.6,5,8.0665,0.32394,0.013959,0
67,6.6,5,9.0613,0.37332,0.0046759,0
67,6.6,5,9.4122,0.39845,0.039873,0
67,6.6,5,11.2111,0.46409,-0.015881,0
67,6.6,5,13.6812,0.52049,0.011707,0
67,6.6,5,13.9497,0.52803,-0.0034891,0
67,6.6,5,16.4606,0.87358,4.9949,0
67,6.6,5,16.5072,0.57552,0.017418,0
67,6.6,5,16.6342,0.9874,4.8922,0
67,6.6,5,17.4596,0.8757,4.9544,0
67,6.6,5,18.8302,0.58736,-0.02664,0
67,6.6,5,19.2039,0.5889,0.012539,0
67,6.6,5,19.9734,0.86469,4.997,0
67,6.6,5,21.5942,0.61222,0.01799,0
67,6.6,5,23.7518,0.64327,0.0019506,0
67,6.6,5,26.366,0.65554,0.0080512,0
67,6.6,5,28.8575,0.65325,-0.011189,0
67,6.6,5,29.785,0.65993,0.018708,0
67,6.6,5,31.3703,0.68775,0.01687,0
67,6.6,5,33.8845,0.69765,-0.080833,0
67,6.6,5,36.706,0.67844,-0.0042757,0
67,6.6,5,38.7119,0.70697,0.0089359,0
67,6.6,5,41.2967,0.70195,-0.013427,0
67,6.6,5,43.7905,0.70552,-0.026958,0
67,6.6,5,46.3758,0.70038,-0.0050607,0
67,6.6,5,49.02,0.71382,0.047015,0
67,6.6,6,16.1617,-0.81401,5.007,0
67,6.6,6,16.4308,-0.74632,4.9874,0
67,6.6,6,16.4343,-0.69551,4.9324,0
67,6.6,6,21.1089,-1.0495,-0.010559,0
67,6.6,6,21.4074,-1.0407,-0.007729,0
67,6.6,6,23.8923,-1.0116,0.008031,0
67,6.6,6,24.0096,-1.0162,0.0040479,0
67,6.6,6,26.352,-0.9745,0.034629,0
67,6.6,6,28.9041,-0.9784,0.047402,0
67,6.6,6,31.5252,-0.96101,-0.06212,0
67,6.6,6,33.5483,-0.93475,-0.025098,0
67,6.6,6,34.846,-0.9451,-0.013422,0
67,6.6,6,36.5192,-0.94786,-0.012771,0
67,6.6,6,39.1723,-0.91535,-0.013645,0
67,6.6,6,41.3366,-0.91238,0.017976,0
67,6.6,6,44.1282,-0.8989,0.059131,0
67,6.6,6,46.4846,-0.9057,0.010651,0
67,6.6,6,48.8926,-0.8952,-0.0031502,0
68,6.7,1,24.9932,0.064275,4.9499,0
68,6.7,1,25.0517,0.17652,0.036113,0
68,6.7,1,25.275,-0.08221,1.4722,0
68,6.7,1,25.3052,0.027578,4.9478,0
68,6.7,1,26.428,0.14942,-0.048197,0
68,6.7,1,27.2848,0.03812,5.0206,0
68,6.7,1,28.8971,0.14608,0.020497,0
68,6.7,1,29.5466,0.024727,5.0023,0
68,6.7,1,31.6458,0.13608,-0.02024,0
68,6.7,1,34.5865,0.11487,-0.020552,0
68,6.7,1,36.7649,0.10934,0.02388,0
68,6.7,1,39.9257,0.10458,-0.020165,0
68,6.7,1,41.0062,0.10324,-0.056549,0
68,6.7,1,42.3753,0.10043,-0.02853,0
68,6.7,2,20.0019,-0.63062,0.026126,0
68,6.7,2,20.2951,-0.57837,0.0029418,0
68,6.7,2,21.2067,-0.63919,-0.022827,0
68,6.7,2,22.8918,-0.42937,0.069821,0
68,6.7,2,23.9221,-0.33429,-0.013384,0
68,6.7,2,24.2239,-0.65685,0.0038287,0
68,6.7,2,24.5916,-0.27155,0.037271,0
68,6.7,2,25.5339,-0.21171,-0.0034578,0
68,6.7,2,26.0531,-0.79367,4.9625,0
68,6.7,2,26.196,-0.88119,1.4621,0
68,6.7,2,26.2258,-0.72535,4.9928,0
68,6.7,2,26.3368,-0.15567,0.02051,0
68,6.7,2,26.5285,-0.86181,1.4841,0
68,6.7,2,26.6638,-0.65919,0.0029903,0
68,6.7,2,28.3393,-0.66129,0.04517,0
68,6.7,2,28.3779,-0.068694,0.054891,0
68,6.7,2,28.7853,0.097183,3.923,0
68,6.7,2,29.0049,0.10222,3.9463,0
68,6.7,2,29.3836,-0.03192,-0.0073171,0
68,6.7,2,29.6839,-0.67555,-0.057941,0
68,6.7,2,30.329,0.033556,3.6155,0
68,6.7,2,30.3541,0.13848,4.0899,0
68,6.7,2,31.9566,0.17931,4.2646,0
68,6.7,2,32.6609,-0.67969,-0.0047409,0
68,6.7,2,33.9134,-0.69327,0.037962,0
68,6.7,2,35.5024,0.24312,4.5309,0
68,6.7,2,36.767,-0.69453,-0.043041,0
68,6.7,2,39.5608,-0.69862,-0.012802,0
68,6.7,2,41.9513,0.24503,0.012803,0
68,6.7,2,42.2252,-0.71756,-0.0036332,0
68,6.7,2,44.6963,0.2728,-0.035296,0
68,6.7,2,44.9804,-0.70752,-0.0068515,0
68,6.7,2,47.5462,0.32155,0.048024,0
68,6.7,2,49.0528,0.32131,0.051719,0
68,6.7,3,9.0293,0.66555,-4.5404,0
68,6.7,3,9.0582,0.65876,-4.4,0
68,6.7,3,20.5679,1.0363,-0.018713,0
68,6.7,3,21.6182,1.0372,-0.00016403,0
68,6.7,3,23.1447,1.0098,0.0038724,0
68,6.7,3,23.9872,0.99321,-0.012815,0
68,6.7,3,26.0394,0.75701,1.492,0
68,6.7,3,26.1231,0.88192,5.0149,0
68,6.7,3,26.2447,0.8368,4.9826,0
68,6.7,3,26.3309,0.76384,1.4882,0
68,6.7,3,26.3833,0.90871,4.9539,0
68,6.7,3,26.636,0.83798,4.9545,0
68,6.7,3,26.9188,0.97185,0.0032304,0
68,6.7,3,29.814,0.96316,0.0062107,0
68,6.7,3,30.1603,0.83622,5.0123,0
68,6.7,3,31.2526,0.94542,-0.0019964,0
68,6.7,3,34.1654,0.95416,0.019825,0
68,6.7,3,37.0371,0.92631,-0.03599,0
68,6.7,3,39.8553,0.91955,0.017211,0
68,6.7,4,14.8398,0.036559,5.0332,0
68,6.7,4,14.9636,0.16649,4.9007,0
68,6.7,4,15.9922,0.029764,4.9902,0
68,6.7,4,17.1544,0.017501,4.9666,0
68,6.7,4,19.2587,0.016818,5.0168,0
68,6.7,4,26.0212,-0.162,0.034981,0
68,6.7,4,26.6075,-0.17098,0.0012789,0
68,6.7,4,28.8088,-0.14907,0.0069673,0
68,6.7,4,31.2434,-0.14653,-0.0013358,0
68,6.7,4,33.732,-0.13944,-0.0033376,0
68,6.7,4,36.6277,-0.11954,0.032101,0
68,6.7,4,38.9201,-0.11388,-0.013405,0
68,6.7,4,41.5106,-0.11297,0.031369,0
68,6.7,4,43.1792,-0.10567,0.0027251,0
68,6.7,4,43.8306,-0.10847,-0.013136,0
68,6.7,4,46.7919,-0.080496,0.017792,0
68,6.7,5,3.4756,-0.89819,-0.011281,0
68,6.7,5,3.5452,-0.95483,-0.025803,0
68,6.7,5,3.6361,-0.83126,-0.068539,0
68,6.7,5,3.6493,-0.68575,-0.024224,0
68,6.7,5,3.6815,-0.63214,-0.033509,0
68,6.7,5,3.6933,-0.56193,0.00074664,0
68,6.7,5,3.7003,-0.75625,0.029886,0
68,6.7,5,3.7599,-1.0374,0.015389,0
68,6.7,5,3.7819,-0.47657,-0.032959,0
68,6.7,5,3.8355,-0.31196,-0.0043212,0
68,6.7,5,3.9328,-0.42179,-0.024063,0
68,6.7,5,4.0625,-0.3544,0.004463,0
68,6.7,5,4.3576,-0.19532,-0.049402,0
68,6.7,5,4.3928,-0.15389,0.033233,0
68,6.7,5,4.8582,-0.063908,0.0028868,0
68,6.7,5,5.1416,-0.022614,-0.03284,0
68,6.7,5,5.3225,0.037925,-0.060318,0
68,6.7,5,5.8712,0.13314,-0.012077,0
68,6.7,5,6.3168,0.19997,-0.013194,0
68,6.7,5,6.3791,0.17834,0.023479,0
68,6.7,5,7.2046,0.25698,0.015205,0
68,6.7,5,8.1533,0.31805,0.042787,0
68,6.7,5,8.8767,0.36336,0.0068138,0
68,6.7,5,9.3748,0.39558,0.0056388,0
68,6.7,5,11.2531,0.46728,0.010339,0
68,6.7,5,13.7854,0.51729,0.026003,0
68,6.7,5,14.1762,0.50346,0.022627,0
68,6.7,5,15.984,0.98426,4.8685,0
68,6.7,5,16.1508,0.87955,5.0009,0
68,6.7,5,16.4977,0.55765,0.030292,0
68,6.7,5,17.0559,0.88096,4.9675,0
68,6.7,5,18.8927,0.58077,-0.0024156,0
68,6.7,5,19.0902,0.59452,-0.027356,0
68,6.7,5,19.3199,0.85448,4.9699,0
68,6.7,5,21.309,0.62816,0.020724,0
68,6.7,5,23.9187,0.62529,-0.051763,0
68,6.7,5,26.4077,0.65384,-0.019214,0
68,6.7,5,29.1236,0.66327,0.018072,0
68,6.7,5,29.9409,0.66762,0.00077975,0
68,6.7,5,31.4618,0.66454,0.052514,0
68,6.7,5,33.8749,0.67719,-0.002953,0
68,6.7,5,36.5338,0.68887,0.040566,0
68,6.7,5,38.7766,0.69022,-0.00858,0
68,6.7,5,41.0785,0.697,-0.010475,0
68,6.7,5,43.7132,0.69845,0.028536,0
68,6.7,5,46.4547,0.71644,-0.013116,0
68,6.7,5,48.6019,0.71479,-0.044726,0
68,6.7,6,15.7467,-0.80316,4.9859,0
68,6.7,6,15.7806,-0.69956,4.9742,0
68,6.7,6,15.8784,-0.75608,5.0122,0
68,6.7,6,21.1018,-1.0461,0.026613,0
68,6.7,6,21.4627,-1.0326,-0.037847,0
68,6.7,6,23.7274,-1.0233,-0.0059791,0
68,6.7,6,23.9036,-1.0151,0.028636,0
68,6.7,6,26.3324,-0.98607,-0.0060539,0
68,6.7,6,29.0611,-0.97396,-0.020827,0
68,6.7,6,31.6361,-0.96057,-0.027971,0
68,6.7,6,33.8461,-0.93668,-0.019153,0
68,6.7,6,34.8792,-0.93952,0.02078,0
68,6.7,6,36.5081,-0.93792,0.02697,0
68,6.7,6,39.0682,-0.90289,0.013879,0
68,6.7,6,41.3838,-0.91253,0.027574,0
68,6.7,6,44.0216,-0.89768,0.014927,0
68,6.7,6,46.5575,-0.90486,-0.011176,0
68,6.7,6,48.9924,-0.89649,0.028267,0
69,6.8,1,24.8315,0.025955,5.0093,0
69,6.8,1,24.8623,0.069337,4.9981,0
69,6.8,1,24.9741,0.16869,0.014606,0
69,6.8,1,24.9937,-0.063856,1.377,0
69,6.8,1,26.1986,0.16393,0.0041646,0
69,6.8,1,27.0704,0.039876,4.9697,0
69,6.8,1,28.6827,0.025257,4.9525,0
69,6.8,1,28.8533,0.1539,-0.01706,0
69,6.8,1,31.6897,0.12812,-0.011947,0
69,6.8,1,34.5502,0.11792,-0.030633,0
69,6.8,1,36.904,0.10639,0.034073,0
69,6.8,1,40.069,0.10459,-0.021349,0
69,6.8,1,41.0779,0.10101,-0.0029266,0
69,6.8,1,42.3966,0.094823,-0.00070308,0
69,6.8,2,20.1072,-0.62265,0.01392,0
69,6.8,2,20.4054,-0.59029,-0.021275,0
69,6.8,2,21.2732,-0.63472,0.015215,0
69,6.8,2,22.915,-0.43928,-0.0026794,0
69,6.8,2,23.876,-0.3262,0.052853,0
69,6.8,2,24.2097,-0.66191,0.0003409,0
69,6.8,2,24.5989,-0.28819,0.034735,0
69,6.8,2,25.4067,-0.7167,4.9587,0
69,6.8,2,25.4158,-0.80253,5.0195,0
69,6.8,2,25.4456,-0.22312,0.0023024,0
69,6.8,2,26.1399,-0.88286,1.3726,0
69,6.8,2,26.3233,-0.16236,0.027186,0
69,6.8,2,26.3282,-0.8637,1.4947,0
69,6.8,2,26.5853,-0.88758,1.45,0
69,6.8,2,27.072,-0.66765,0.004229,0
69,6.8,2,28.2788,0.087472,3.8648,0
69,6.8,2,28.3483,-0.66926,0.0068625,0
69,6.8,2,28.4763,-0.0649,-0.0031166,0
69,6.8,2,29.1302,0.05278,3.7305,0
69,6.8,2,29.1948,-0.036341,0.012204,0
69,6.8,2,29.656,-0.66138,-0.04683,0
69,6.8,2,29.7637,0.13101,4.1076,0
69,6.8,2,29.8911,0.019911,3.5675,0
69,6.8,2,31.58,0.17181,4.2657,0
69,6.8,2,32.2832,-0.68857,0.036843,0
69,6.8,2,33.6637,0.20161,4.3911,0
69,6.8,2,33.6831,-0.69369,-0.03715,0
69,6.8,2,34.8818,0.24103,4.5587,0
69,6.8,2,36.6958,-0.68944,-0.0040142,0
69,6.8,2,39.516,-0.70445,-0.021195,0
69,6.8,2,41.7329,0.25052,0.0080794,0
69,6.8,2,42.051,-0.69582,-0.025547,0
69,6.8,2,44.5958,0.28648,0.0034497,0
69,6.8,2,44.9675,-0.7069,0.03671,0
69,6.8,2,47.5688,0.33099,0.027261,0
69,6.8,2,48.8615,0.34401,-0.003446,0
69,6.8,3,9.3338,0.64746,-4.1328,0
69,6.8,3,9.5911,0.67529,-3.7795,0
69,6.8,3,10.6406,0.58152,-5.0064,0
69,6.8,3,20.2771,1.0368,0.0032383,0
69,6.8,3,21.5979,1.0349,0.004809,0
69,6.8,3,22.9992,1.0211,-0.00010505,0
69,6.8,3,24.281,1.0101,-0.015524,0
69,6.8,3,25.6855,0.84975,4.9551,0
69,6.8,3,25.7884,0.87294,4.9258,0
69,6.8,3,25.8879,0.7615,1.4125,0
69,6.8,3,26.9796,0.97369,-0.068301,0
69,6.8,3,27.8236,0.84868,4.9608,0
69,6.8,3,29.756,0.84807,4.9863,0
69,6.8,3,29.9897,0.97237,-0.012233,0
69,6.8,3,31.3195,0.95602,-0.052008,0
69,6.8,3,33.9451,0.92318,0.0031099,0
69,6.8,3,36.975,0.92604,-0.0059667,0
69,6.8,4,14.1666,0.038544,5.005,0
69,6.8,4,14.4148,0.16361,4.9328,0
69,6.8,4,16.8048,0.016043,4.9519,0
69,6.8,4,18.9666,0.023366,4.9922,0
69,6.8,4,26.1562,-0.17266,0.02071,0
69,6.8,4,26.4343,-0.17679,-0.029408,0
69,6.8,4,29.0669,-0.15713,-0.016183,0
69,6.8,4,31.3044,-0.13659,-0.032015,0
69,6.8,4,34.05,-0.13339,-0.035936,0
69,6.8,4,36.6455,-0.12301,-0.0065964,0
69,6.8,4,39.1597,-0.12484,-0.0066638,0
69,6.8,4,41.5356,-0.11964,0.022636,0
69,6.8,4,43.2883,-0.099071,0.012972,0
69,6.8,4,44.0931,-0.11411,0.010256,0
69,6.8,4,46.5705,-0.093545,0.018728,0
69,6.8,5,3.3779,-0.7526,0.00043779,0
69,6.8,5,3.409,-0.68104,-0.034405,0
69,6.8,5,3.5328,-0.80941,-0.0017152,0
69,6.8,5,3.6215,-0.62245,0.02004,0
69,6.8,5,3.6575,-0.89389,0.035474,0
69,6.8,5,3.6821,-0.53964,0.0032623,0
69,6.8,5,3.7894,-0.9622,0.030577,0
69,6.8,5,3.8483,-0.48805,0.05754,0
69,6.8,5,3.8542,-0.36471,-0.041451,0
69,6.8,5,3.968,-1.0255,-0.011651,0
69,6.8,5,4.0515,-0.42707,-0.0096822,0
69,6.8,5,4.2376,-0.30274,-0.0077703,0
69,6.8,5,4.3283,-0.20301,0.025343,0
69,6.8,5,4.7759,-0.16881,-0.047938,0
69,6.8,5,4.9335,-0.067842,0.037044,0
69,6.8,5,4.9542,-0.032609,-0.0072428,0
69,6.8,5,5.2494,0.034353,-0.0065039,0
69,6.8,5,5.901,0.12842,-0.043658,0
69,6.8,5,6.3275,0.16471,0.0034648,0
69,6.8,5,6.6774,0.18909,-0.025598,0
69,6.8,5,7.3767,0.25673,0.017574,0
69,6.8,5,8.3046,0.32861,0.085507,0
69,6.8,5,8.9379,0.36722,0.018709,0
69,6.8,5,9.5421,0.38485,0.0067229,0
69,6.8,5,11.3353,0.4515,0.012641,0
69,6.8,5,13.785,0.51402,0.0049464,0
69,6.8,5,13.9883,0.52061,-0.0021328,0
69,6.8,5,15.3299,0.8767,4.9878,0
69,6.8,5,15.6211,0.99549,4.8928,0
69,6.8,5,16.4374,0.56453,-0.0029184,0
69,6.8,5,16.6826,0.86551,4.9462,0
69,6.8,5,17.5857,0.87737,5.0092,0
69,6.8,5,18.7758,0.86384,4.9933,0
69,6.8,5,18.8077,0.58153,0.015863,0
69,6.8,5,19.1323,0.6019,-0.051056,0
69,6.8,5,21.3982,0.61551,-0.020306,0
69,6.8,5,23.8369,0.62818,-0.030146,0
69,6.8,5,26.4126,0.6515,0.016291,0
69,6.8,5,28.8487,0.6595,-0.016091,0
69,6.8,5,30.1651,0.66849,-0.031013,0
69,6.8,5,31.5301,0.65537,0.040586,0
69,6.8,5,33.7752,0.67539,-0.034282,0
69,6.8,5,36.5269,0.69575,0.018752,0
69,6.8,5,38.5139,0.69299,0.032234,0
69,6.8,5,41.2345,0.69011,-0.030887,0
69,6.8,5,43.7836,0.70379,0.0053038,0
69,6.8,5,46.3643,0.71525,0.0091601,0
69,6.8,5,48.7029,0.70972,0.021115,0
69,6.8,6,15.3022,-0.80544,4.932,0
69,6.8,6,15.3335,-0.68798,5.0153,0
69,6.8,6,15.3751,-0.74918,4.9653,0
69,6.8,6,21.2975,-1.0512,0.047613,0
69,6.8,6,21.6593,-1.0358,0.016979,0
69,6.8,6,23.837,-1.0147,-0.0075361,0
69,6.8,6,24.1253,-1.0117,0.033875,0
69,6.8,6,26.3364,-1.0064,-0.0060748,0
69,6.8,6,28.6069,-0.96396,-0.028824,0
69,6.8,6,31.3742,-0.9601,-0.026811,0
69,6.8,6,33.6557,-0.95821,0.045996,0
69,6.8,6,35.0004,-0.94044,-0.021903,0
69,6.8,6,36.492,-0.93919,0.010647,0
69,6.8,6,38.9438,-0.93095,-0.029179,0
69,6.8,6,41.0623,-0.92636,0.0034675,0
69,6.8,6,43.96,-0.90048,0.00087918,0
69,6.8,6,46.6291,-0.89572,-0.0060489,0
69,6.8,6,49.0243,-0.88927,-0.021023,0
70,6.9,1,23.9297,0.063163,5.0085,0
70,6.9,1,24.2507,0.021533,5.0153,0
70,6.9,1,24.8854,-0.065673,1.4777,0
70,6.9,1,25.2639,0.17873,-0.031549,0
70,6.9,1,26.242,0.15872,0.023887,0
70,6.9,1,26.4009,0.022724,5.0018,0
70,6.9,1,28.8309,0.012107,4.9671,0
70,6.9,1,29.1305,0.15325,-0.007458,0
70,6.9,1,31.7845,0.13988,-0.026021,0
70,6.9,1,34.2991,0.12106,-0.0026959,0
70,6.9,1,36.9837,0.10675,0.032268,0
70,6.9,1,39.722,0.11415,0.00037688,0
70,6.9,1,40.9607,0.095063,-0.024787,0
70,6.9,2,20.0861,-0.61944,0.0091378,0
70,6.9,2,20.1869,-0.58665,-0.027221,0
70,6.9,2,21.3416,-0.62549,-0.0024537,0
70,6.9,2,22.758,-0.42885,0.011973,0
70,6.9,2,23.8588,-0.32423,-0.012673,0
70,6.9,2,24.2635,-0.65076,-0.014256,0
70,6.9,2,24.6924,-0.26935,-0.015611,0
70,6.9,2,25.003,-0.8087,4.9765,0
70,6.9,2,25.2048,-0.71999,4.987,0
70,6.9,2,25.4197,-0.21585,-0.0022839,0
70,6.9,2,25.9949,-0.88732,1.4813,0
70,6.9,2,26.154,-0.86124,1.496,0
70,6.9,2,26.3433,-0.16492,-0.016733,0
70,6.9,2,27.1321,-0.66323,-0.031611,0
70,6.9,2,28.0535,-0.67181,-0.01466,0
70,6.9,2,28.0945,0.082408,3.836,0
70,6.9,2,28.2306,-0.072766,0.00053782,0
70,6.9,2,28.841,0.058608,3.7109,0
70,6.9,2,29.2728,-0.019499,0.042099,0
70,6.9,2,29.5007,0.0097857,3.5802,0
70,6.9,2,29.528,-0.67111,0.034246,0
70,6.9,2,29.6659,0.1184,4.0349,0
70,6.9,2,32.2699,-0.68746,0.0037768,0
70,6.9,2,32.992,0.19302,4.3806,0
70,6.9,2,33.6497,-0.68416,0.060601,0
70,6.9,2,34.3317,0.23742,4.5621,0
70,6.9,2,36.6916,-0.6955,0.048337,0
70,6.9,2,39.6202,-0.70082,-0.024835,0
70,6.9,2,41.9062,0.26836,-0.0028515,0
70,6.9,2,42.0118,-0.69008,0.01497,0
70,6.9,2,44.7581,-0.70162,0.038683,0
70,6.9,2,44.7859,0.28066,0.024973,0
70,6.9,2,47.6013,0.32219,-0.05342,0
70,6.9,2,48.901,0.34825,-0.037679,0
70,6.9,3,9.8403,0.63692,-3.8492,0
70,6.9,3,9.9354,0.66987,-3.3532,0
70,6.9,3,10.429,0.59218,-4.4077,0
70,6.9,3,20.5129,1.0336,0.050514,0
70,6.9,3,21.6391,1.0328,0.047177,0
70,6.9,3,22.8057,1.0033,0.041642,0
70,6.9,3,24.3701,1.0015,-0.047259,0
70,6.9,3,25.1605,0.89163,4.9438,0
70,6.9,3,25.363,0.84669,5.0089,0
70,6.9,3,25.8528,0.75422,1.4525,0
70,6.9,3,27.0612,0.9895,-0.014038,0
70,6.9,3,27.4088,0.83601,4.9928,0
70,6.9,3,29.3513,0.82742,4.9645,0
70,6.9,3,29.8993,0.96039,-0.023682,0
70,6.9,3,31.5028,0.9473,0.011678,0
70,6.9,3,34.1441,0.94219,0.0026097,0
70,6.9,3,36.6037,0.92788,-0.010812,0
70,6.9,4,13.7783,0.15631,4.9536,0
70,6.9,4,14.0255,0.055312,5.0081,0
70,6.9,4,16.2007,0.034859,5.0076,0
70,6.9,4,17.1575,0.037987,4.9841,0
70,6.9,4,26.02,-0.1813,-0.055663,0
70,6.9,4,26.6602,-0.15199,0.0022091,0
70,6.9,4,28.9324,-0.13942,0.0071433,0
70,6.9,4,31.4674,-0.14908,0.025387,0
70,6.9,4,33.8204,-0.12987,0.0045748,0
70,6.9,4,36.7789,-0.13096,-0.025165,0
70,6.9,4,39.1279,-0.10681,-0.011349,0
70,6.9,4,41.4814,-0.10613,0.0065878,0
70,6.9,4,43.3835,-0.10002,-0.011784,0
70,6.9,4,43.7425,-0.10133,0.012615,0
70,6.9,4,46.6245,-0.093347,0.026839,0
70,6.9,5,3.4736,-0.82185,0.038835,0
70,6.9,5,3.5201,-0.69661,-0.0036128,0
70,6.9,5,3.6472,-0.90031,-0.039334,0
70,6.9,5,3.6801,-0.75354,0.0045583,0
70,6.9,5,3.7393,-0.55768,0.00094319,0
70,6.9,5,3.7485,-0.97504,0.010006,0
70,6.9,5,3.8457,-1.0284,0.039435,0
70,6.9,5,3.859,-0.60739,0.018828,0
70,6.9,5,3.8665,-0.48898,0.033208,0
70,6.9,5,3.9005,-0.34064,0.01706,0
70,6.9,5,3.965,-0.42352,0.0094745,0
70,6.9,5,4.1676,-0.30606,-0.035521,0
70,6.9,5,4.3425,-0.2009,0.0030286,0
70,6.9,5,4.3635,-0.15929,-0.024819,0
70,6.9,5,4.6658,-0.065282,-0.010034,0
70,6.9,5,4.9691,-0.035158,-0.0031663,0
70,6.9,5,5.1153,0.043628,-0.032187,0
70,6.9,5,5.89,0.12418,-0.013413,0
70,6.9,5,6.3052,0.16774,0.038988,0
70,6.9,5,6.6139,0.18985,0.019002,0
70,6.9,5,7.144,0.26447,0.026613,0
70,6.9,5,8.0344,0.31825,0.014644,0
70,6.9,5,8.948,0.37942,-0.012033,0
70,6.9,5,9.541,0.40435,0.012502,0
70,6.9,5,11.5368,0.46108,0.049647,0
70,6.9,5,13.8444,0.51928,-0.047999,0
70,6.9,5,14.1247,0.52795,-0.0057143,0
70,6.9,5,14.8713,0.88372,4.9574,0
70,6.9,5,15.1282,0.94994,4.9324,0
70,6.9,5,16.5607,0.56215,-0.025498,0
